application_id,student_id,company_id,application_date,status,round_cleared,interview_score,package_offered_lpa,offer_date,joining_date
APP001318,STU00459,CMP0029,2025-03-19,Interview Scheduled,3,,,,
APP001319,STU00459,CMP0075,2025-03-12,Shortlisted,1,,,,
APP001320,STU00459,CMP0140,2025-02-02,Selected,3,44.1,24.7,2025-03-06,
APP001321,STU00460,CMP0100,2025-01-23,Shortlisted,4,,,,
APP001322,STU00460,CMP0061,2025-03-29,Interviewed,3,49.7,,,
APP001323,STU00460,CMP0079,2025-04-08,Shortlisted,3,,,,
APP001324,STU00461,CMP0146,2025-04-13,Offer Accepted,4,49.7,13.3,2025-06-20,2025-07-23
APP001325,STU00462,CMP0077,2025-03-16,Shortlisted,1,,,,
APP001326,STU00462,CMP0083,2024-10-18,Interview Scheduled,0,,,,
APP001327,STU00462,CMP0093,2024-10-24,Offer Accepted,4,75.9,18.3,2025-01-03,2025-04-16
APP001328,STU00463,CMP0040,2024-08-20,Interviewed,3,83.6,,,
APP001329,STU00463,CMP0138,2024-09-05,Rejected,0,,,,
APP001330,STU00463,CMP0002,2024-09-17,Selected,2,71.8,23.1,2024-11-30,
APP001331,STU00464,CMP0038,2025-01-19,Interviewed,2,75.4,,,
APP001332,STU00464,CMP0118,2025-01-06,Interviewed,1,55.7,,,
APP001333,STU00464,CMP0053,2025-02-25,Rejected,0,,,,
APP001334,STU00464,CMP0093,2024-08-30,Interviewed,4,89.8,,,
APP001335,STU00465,CMP0130,2024-09-16,Shortlisted,1,,,,
APP001336,STU00465,CMP0053,2024-09-17,Rejected,0,,,,
APP001337,STU00465,CMP0147,2024-09-26,Shortlisted,4,,,,
APP001338,STU00466,CMP0023,2024-10-12,Interviewed,0,64.9,,,
APP001339,STU00466,CMP0060,2024-10-10,Interview Scheduled,2,,,,
APP001340,STU00466,CMP0132,2024-12-16,Shortlisted,0,,,,
APP001341,STU00466,CMP0011,2025-05-02,Interview Scheduled,4,,,,
APP001342,STU00468,CMP0116,2025-01-01,Interview Scheduled,3,,,,
APP001343,STU00468,CMP0114,2024-10-11,Shortlisted,3,,,,
APP001344,STU00468,CMP0046,2024-12-11,Interviewed,1,74.4,,,
APP001345,STU00468,CMP0016,2024-11-01,Shortlisted,1,,,,
APP001346,STU00468,CMP0118,2025-03-17,Selected,2,47.2,38.1,2025-05-30,
APP001347,STU00469,CMP0035,2024-12-09,Rejected,0,,,,
APP001348,STU00469,CMP0131,2025-01-25,Selected,4,51.9,23.9,2025-03-31,
APP001349,STU00469,CMP0116,2024-10-17,Offer Declined,3,46.3,,,
APP001350,STU00469,CMP0003,2025-03-10,Rejected,0,,,,
APP001351,STU00470,CMP0124,2024-12-14,Rejected,0,,,,
APP001352,STU00470,CMP0019,2024-09-30,Offer Declined,0,70.9,,,
APP001353,STU00470,CMP0103,2025-04-13,Rejected,0,,,,
APP001354,STU00470,CMP0136,2025-03-15,Interviewed,2,74.4,,,
APP001355,STU00470,CMP0115,2025-03-18,Interview Scheduled,4,,,,
APP001356,STU00470,CMP0128,2024-09-29,Shortlisted,3,,,,
APP001357,STU00471,CMP0001,2024-12-04,Offer Declined,0,75.4,,,
APP001358,STU00471,CMP0046,2025-01-31,Shortlisted,3,,,,
APP001359,STU00471,CMP0113,2024-08-06,Shortlisted,2,,,,
APP001360,STU00471,CMP0111,2024-11-05,Interviewed,0,75.3,,,
APP001361,STU00472,CMP0054,2025-04-05,Interview Scheduled,2,,,,
APP001362,STU00472,CMP0125,2025-04-08,Interviewed,3,62.8,,,
APP001363,STU00473,CMP0077,2024-12-24,Interviewed,2,97.5,,,
APP001364,STU00473,CMP0038,2024-08-19,Shortlisted,3,,,,
APP001365,STU00473,CMP0016,2025-04-20,Shortlisted,0,,,,
APP001366,STU00473,CMP0137,2024-10-23,Interview Scheduled,0,,,,
APP001367,STU00473,CMP0103,2024-08-01,Applied,0,,,,
APP001368,STU00473,CMP0097,2024-08-20,Selected,0,63.8,13.6,2024-11-13,
APP001369,STU00474,CMP0098,2025-01-14,Selected,1,71.3,22.0,2025-02-21,
APP001370,STU00474,CMP0023,2025-03-09,Interview Scheduled,4,,,,
APP001371,STU00475,CMP0144,2025-04-24,Selected,0,80.9,15.4,2025-07-12,
APP001372,STU00475,CMP0149,2024-12-08,Shortlisted,3,,,,
APP001373,STU00476,CMP0070,2024-08-21,Interviewed,1,44.0,,,
APP001374,STU00477,CMP0115,2024-11-12,Interview Scheduled,4,,,,
APP001375,STU00477,CMP0015,2024-12-01,Offer Declined,3,89.3,,,
APP001376,STU00477,CMP0033,2025-05-25,Rejected,0,,,,
APP001377,STU00478,CMP0116,2024-11-01,Selected,1,91.1,3.3,2025-01-08,
APP001378,STU00478,CMP0026,2025-02-03,Interviewed,4,87.7,,,
APP001379,STU00478,CMP0005,2025-02-03,Shortlisted,0,,,,
APP001380,STU00479,CMP0073,2025-05-20,Interviewed,1,61.4,,,
APP001381,STU00479,CMP0027,2025-03-02,Rejected,0,,,,
APP001382,STU00479,CMP0069,2025-05-05,Applied,0,,,,
APP001383,STU00480,CMP0026,2025-02-27,Shortlisted,0,,,,
APP001384,STU00480,CMP0025,2025-03-13,Shortlisted,2,,,,
APP001385,STU00480,CMP0081,2024-11-02,Shortlisted,2,,,,
APP001386,STU00480,CMP0036,2024-09-12,Interviewed,1,92.7,,,
APP001387,STU00481,CMP0064,2025-03-05,Selected,2,88.5,10.3,2025-04-11,
APP001388,STU00481,CMP0098,2025-02-08,Shortlisted,4,,,,
APP001389,STU00481,CMP0137,2025-05-23,Offer Accepted,1,82.4,5.2,2025-08-01,2025-10-23
APP001390,STU00481,CMP0089,2025-04-28,Interviewed,1,76.0,,,
APP001391,STU00482,CMP0071,2024-08-15,Shortlisted,4,,,,
APP001392,STU00482,CMP0002,2025-01-07,Selected,0,78.2,12.3,2025-03-01,
APP001393,STU00482,CMP0111,2025-05-13,Selected,1,43.1,10.3,2025-07-09,
APP001394,STU00482,CMP0064,2025-03-05,Shortlisted,2,,,,
APP001395,STU00482,CMP0083,2024-09-14,Rejected,0,,,,
APP001396,STU00483,CMP0031,2025-04-28,Shortlisted,2,,,,
APP001397,STU00484,CMP0100,2024-12-06,Interviewed,4,41.9,,,
APP001398,STU00485,CMP0004,2024-10-30,Rejected,0,,,,
APP001399,STU00485,CMP0115,2024-11-08,Interview Scheduled,3,,,,
APP001400,STU00485,CMP0141,2024-10-03,Offer Declined,3,40.1,,,
APP001401,STU00486,CMP0052,2024-11-30,Interviewed,3,91.9,,,
APP001402,STU00486,CMP0016,2025-02-12,Rejected,0,,,,
APP001403,STU00486,CMP0045,2024-10-16,Rejected,0,,,,
APP001404,STU00487,CMP0015,2024-12-25,Selected,3,97.9,5.5,2025-02-24,
APP001405,STU00487,CMP0099,2025-02-01,Interview Scheduled,1,,,,
APP001406,STU00487,CMP0054,2025-03-15,Selected,3,67.7,22.4,2025-06-13,
APP001407,STU00487,CMP0133,2025-02-27,Selected,2,57.0,11.5,2025-05-12,
APP001408,STU00488,CMP0071,2025-02-08,Interviewed,3,41.1,,,
APP001409,STU00490,CMP0058,2024-12-24,Shortlisted,0,,,,
APP001410,STU00490,CMP0121,2024-09-07,Interview Scheduled,4,,,,
APP001411,STU00490,CMP0102,2024-09-23,Selected,0,86.5,8.5,2024-10-24,
APP001412,STU00491,CMP0138,2024-12-01,Interviewed,2,40.3,,,
APP001413,STU00491,CMP0083,2024-11-02,Rejected,0,,,,
APP001414,STU00491,CMP0049,2025-03-10,Rejected,0,,,,
APP001415,STU00492,CMP0040,2025-03-21,Rejected,0,,,,
APP001416,STU00492,CMP0052,2024-12-09,Selected,3,75.8,31.6,2025-02-01,
APP001417,STU00492,CMP0141,2024-12-31,Interviewed,4,71.6,,,
APP001418,STU00493,CMP0079,2025-03-31,Rejected,0,,,,
APP001419,STU00493,CMP0142,2025-04-17,Selected,3,82.4,31.7,2025-05-29,
APP001420,STU00493,CMP0140,2024-10-19,Selected,4,56.0,16.6,2025-01-14,
APP001421,STU00494,CMP0107,2024-09-18,Interview Scheduled,1,,,,
APP001422,STU00494,CMP0009,2025-02-26,Rejected,0,,,,
APP001423,STU00494,CMP0035,2024-08-12,Selected,1,62.0,27.5,2024-10-30,
APP001424,STU00495,CMP0112,2024-09-11,Offer Accepted,3,56.0,24.7,2024-12-08,2025-02-23
APP001425,STU00495,CMP0109,2024-09-29,Selected,1,41.4,9.8,2024-12-03,
APP001426,STU00495,CMP0078,2025-04-18,Interviewed,1,95.3,,,
APP001427,STU00496,CMP0016,2025-03-13,Rejected,0,,,,
APP001428,STU00497,CMP0023,2024-09-01,Selected,1,85.9,7.9,2024-10-27,
APP001429,STU00497,CMP0079,2024-09-13,Rejected,0,,,,
APP001430,STU00497,CMP0110,2024-10-12,Selected,0,56.8,21.3,2024-12-02,
APP001431,STU00497,CMP0123,2025-01-25,Rejected,0,,,,
APP001432,STU00498,CMP0132,2024-11-24,Interview Scheduled,4,,,,
APP001433,STU00499,CMP0048,2025-04-04,Offer Declined,0,80.2,,,
APP001434,STU00499,CMP0037,2024-08-25,Offer Declined,3,96.9,,,
APP001435,STU00499,CMP0043,2025-05-11,Interviewed,0,56.0,,,
APP001436,STU00500,CMP0070,2025-04-25,Shortlisted,3,,,,
APP001437,STU00500,CMP0017,2024-08-27,Selected,2,84.3,11.7,2024-10-22,
APP001438,STU00500,CMP0041,2025-02-14,Rejected,0,,,,
APP001439,STU00500,CMP0097,2024-09-01,Interviewed,0,64.9,,,
APP001440,STU00500,CMP0069,2025-02-14,Offer Accepted,0,72.6,29.1,2025-04-14,2025-07-02
APP001441,STU00501,CMP0035,2024-09-22,Selected,4,61.5,18.1,2024-11-16,
APP001442,STU00501,CMP0044,2024-11-11,Interview Scheduled,0,,,,
APP001443,STU00501,CMP0023,2025-03-14,Interviewed,3,86.3,,,
APP001444,STU00501,CMP0067,2025-01-13,Selected,2,55.4,30.6,2025-03-06,
APP001445,STU00501,CMP0117,2025-04-22,Offer Declined,1,92.9,,,
APP001446,STU00502,CMP0067,2025-05-15,Rejected,0,,,,
APP001447,STU00502,CMP0041,2025-01-08,Rejected,0,,,,
APP001448,STU00502,CMP0120,2025-04-30,Shortlisted,3,,,,
APP001449,STU00502,CMP0125,2024-08-21,Offer Declined,0,43.8,,,
APP001450,STU00502,CMP0032,2025-05-07,Selected,2,61.5,13.9,2025-07-16,
APP001451,STU00503,CMP0010,2025-01-25,Shortlisted,3,,,,
APP001452,STU00503,CMP0058,2024-08-29,Interview Scheduled,2,,,,
APP001453,STU00503,CMP0095,2024-11-17,Selected,2,50.7,28.7,2025-01-08,
APP001454,STU00503,CMP0104,2025-05-02,Offer Accepted,3,95.4,7.3,2025-07-13,2025-10-06
APP001455,STU00503,CMP0113,2025-03-16,Shortlisted,1,,,,
APP001456,STU00503,CMP0109,2024-11-25,Shortlisted,0,,,,
APP001457,STU00504,CMP0009,2025-04-19,Offer Declined,0,73.2,,,
APP001458,STU00504,CMP0045,2024-10-01,Interviewed,1,55.0,,,
APP001459,STU00504,CMP0013,2025-03-24,Selected,0,80.2,31.2,2025-05-06,
APP001460,STU00505,CMP0126,2024-08-17,Selected,1,57.9,11.9,2024-10-02,
APP001461,STU00505,CMP0040,2025-01-23,Applied,0,,,,
APP001462,STU00505,CMP0065,2024-12-15,Applied,0,,,,
APP001463,STU00506,CMP0026,2025-05-05,Applied,0,,,,
APP001464,STU00506,CMP0064,2025-05-12,Offer Declined,0,53.9,,,
APP001465,STU00506,CMP0137,2025-05-20,Interviewed,3,80.9,,,
APP001466,STU00507,CMP0039,2024-12-09,Rejected,0,,,,
APP001467,STU00507,CMP0072,2024-10-06,Shortlisted,3,,,,
APP001468,STU00507,CMP0018,2025-01-10,Offer Declined,2,73.6,,,
APP001469,STU00508,CMP0014,2024-10-04,Applied,0,,,,
APP001470,STU00508,CMP0028,2024-09-28,Shortlisted,1,,,,
APP001471,STU00509,CMP0069,2024-10-31,Shortlisted,3,,,,
APP001472,STU00509,CMP0011,2025-02-20,Selected,1,50.3,21.2,2025-04-27,
APP001473,STU00509,CMP0116,2024-12-14,Shortlisted,4,,,,
APP001474,STU00509,CMP0130,2025-02-03,Interviewed,1,97.3,,,
APP001475,STU00510,CMP0127,2024-12-03,Selected,1,93.7,22.3,2025-01-29,
APP001476,STU00510,CMP0139,2025-01-01,Interviewed,1,74.3,,,
APP001477,STU00510,CMP0115,2024-12-12,Interviewed,1,96.7,,,
APP001478,STU00510,CMP0149,2024-09-15,Interview Scheduled,3,,,,
APP001479,STU00511,CMP0054,2024-10-10,Interviewed,0,85.1,,,
APP001480,STU00511,CMP0109,2025-04-06,Shortlisted,1,,,,
APP001481,STU00511,CMP0124,2025-05-10,Rejected,0,,,,
APP001482,STU00511,CMP0120,2024-08-31,Rejected,0,,,,
APP001483,STU00511,CMP0093,2024-08-31,Interviewed,1,57.6,,,
APP001484,STU00511,CMP0057,2025-02-26,Rejected,0,,,,
APP001485,STU00512,CMP0002,2024-09-04,Applied,0,,,,
APP001486,STU00512,CMP0121,2024-12-11,Interview Scheduled,2,,,,
APP001487,STU00512,CMP0124,2024-08-18,Rejected,0,,,,
APP001488,STU00513,CMP0070,2025-05-16,Rejected,0,,,,
APP001489,STU00513,CMP0142,2025-05-01,Shortlisted,2,,,,
APP001490,STU00513,CMP0036,2025-03-14,Offer Declined,2,57.0,,,
APP001491,STU00513,CMP0053,2024-08-29,Shortlisted,3,,,,
APP001492,STU00513,CMP0071,2025-05-12,Interviewed,1,99.4,,,
APP001493,STU00513,CMP0115,2025-03-06,Interviewed,0,80.8,,,
APP001494,STU00514,CMP0134,2024-10-04,Selected,4,62.9,29.4,2024-12-07,
APP001495,STU00514,CMP0117,2024-11-22,Shortlisted,4,,,,
APP001496,STU00514,CMP0148,2024-08-19,Rejected,0,,,,
APP001497,STU00516,CMP0017,2025-03-16,Rejected,0,,,,
APP001498,STU00516,CMP0097,2024-08-04,Selected,2,43.0,34.8,2024-09-12,
APP001499,STU00517,CMP0043,2025-03-12,Interview Scheduled,3,,,,
APP001500,STU00518,CMP0006,2024-12-14,Offer Declined,3,49.6,,,
APP001501,STU00518,CMP0104,2025-03-06,Selected,3,52.1,3.4,2025-04-18,
APP001502,STU00518,CMP0065,2024-11-07,Shortlisted,3,,,,
APP001503,STU00518,CMP0012,2025-03-23,Interviewed,4,42.9,,,
APP001504,STU00519,CMP0114,2024-09-26,Selected,1,80.4,26.5,2024-11-04,
APP001505,STU00519,CMP0113,2025-04-19,Selected,2,97.2,8.6,2025-06-15,
APP001506,STU00519,CMP0091,2025-04-26,Offer Declined,4,78.9,,,
APP001507,STU00520,CMP0130,2024-09-28,Rejected,0,,,,
APP001508,STU00520,CMP0105,2025-01-31,Offer Declined,2,56.3,,,
APP001509,STU00520,CMP0032,2025-01-14,Interview Scheduled,2,,,,
APP001510,STU00521,CMP0021,2024-08-29,Rejected,0,,,,
APP001511,STU00521,CMP0103,2025-04-20,Rejected,0,,,,
APP001512,STU00521,CMP0048,2024-09-06,Rejected,0,,,,
APP001513,STU00521,CMP0084,2025-04-11,Offer Declined,4,64.0,,,
APP001514,STU00521,CMP0093,2024-10-16,Interviewed,4,72.0,,,
APP001515,STU00522,CMP0058,2024-11-11,Applied,0,,,,
APP001516,STU00522,CMP0111,2024-11-17,Interviewed,2,73.7,,,
APP001517,STU00522,CMP0008,2025-01-15,Shortlisted,1,,,,
APP001518,STU00522,CMP0094,2024-09-01,Interview Scheduled,0,,,,
APP001519,STU00522,CMP0027,2025-05-18,Applied,0,,,,
APP001520,STU00522,CMP0020,2024-09-13,Interviewed,4,42.5,,,
APP001521,STU00523,CMP0147,2024-09-09,Shortlisted,3,,,,
APP001522,STU00523,CMP0137,2025-01-25,Interviewed,4,53.5,,,
APP001523,STU00523,CMP0104,2025-01-10,Interviewed,0,45.5,,,
APP001524,STU00523,CMP0063,2025-04-23,Rejected,0,,,,
APP001525,STU00525,CMP0086,2025-03-31,Rejected,0,,,,
APP001526,STU00525,CMP0129,2024-10-03,Shortlisted,4,,,,
APP001527,STU00526,CMP0077,2024-10-02,Selected,4,77.1,11.8,2024-12-05,
APP001528,STU00527,CMP0045,2025-03-25,Offer Declined,0,60.9,,,
APP001529,STU00528,CMP0031,2024-12-24,Rejected,0,,,,
APP001530,STU00528,CMP0082,2025-05-24,Selected,2,77.0,19.3,2025-06-28,
APP001531,STU00528,CMP0024,2025-02-26,Shortlisted,4,,,,
APP001532,STU00528,CMP0087,2024-08-16,Rejected,0,,,,
APP001533,STU00528,CMP0041,2024-11-21,Shortlisted,4,,,,
APP001534,STU00528,CMP0132,2025-02-19,Interviewed,0,78.1,,,
APP001535,STU00529,CMP0140,2025-04-13,Interview Scheduled,2,,,,
APP001536,STU00529,CMP0060,2025-04-09,Shortlisted,0,,,,
APP001537,STU00529,CMP0145,2024-08-05,Shortlisted,2,,,,
APP001538,STU00530,CMP0005,2024-10-29,Selected,3,57.1,6.9,2024-12-31,
APP001539,STU00531,CMP0080,2024-11-14,Interview Scheduled,3,,,,
APP001540,STU00532,CMP0013,2025-02-21,Selected,1,77.1,38.2,2025-05-13,
APP001541,STU00532,CMP0009,2024-11-24,Shortlisted,4,,,,
APP001542,STU00534,CMP0072,2024-08-28,Offer Accepted,3,53.9,7.2,2024-10-26,2025-01-15
APP001543,STU00535,CMP0006,2025-02-12,Interviewed,0,91.7,,,
APP001544,STU00535,CMP0013,2024-09-08,Rejected,0,,,,
APP001545,STU00535,CMP0027,2025-01-30,Interview Scheduled,1,,,,
APP001546,STU00536,CMP0133,2025-05-22,Shortlisted,2,,,,
APP001547,STU00536,CMP0108,2024-10-19,Interview Scheduled,1,,,,
APP001548,STU00536,CMP0120,2024-10-05,Rejected,0,,,,
APP001549,STU00536,CMP0065,2024-08-05,Offer Declined,1,96.5,,,
APP001550,STU00536,CMP0101,2025-02-15,Shortlisted,2,,,,
APP001551,STU00537,CMP0131,2024-10-06,Interview Scheduled,3,,,,
APP001552,STU00537,CMP0076,2025-03-03,Shortlisted,1,,,,
APP001553,STU00538,CMP0107,2025-05-16,Interview Scheduled,3,,,,
APP001554,STU00538,CMP0053,2025-03-10,Rejected,0,,,,
APP001555,STU00539,CMP0095,2024-10-04,Interview Scheduled,1,,,,
APP001556,STU00539,CMP0054,2025-03-23,Interviewed,2,92.4,,,
APP001557,STU00540,CMP0125,2025-05-17,Offer Accepted,3,99.6,35.4,2025-07-08,2025-11-13
APP001558,STU00540,CMP0109,2025-05-21,Rejected,0,,,,
APP001559,STU00540,CMP0102,2025-01-10,Shortlisted,2,,,,
APP001560,STU00540,CMP0106,2025-01-20,Interview Scheduled,0,,,,
APP001561,STU00540,CMP0012,2025-03-09,Interviewed,2,50.0,,,
APP001562,STU00541,CMP0062,2025-05-11,Interviewed,2,71.9,,,
APP001563,STU00541,CMP0047,2025-03-31,Offer Accepted,3,44.5,35.0,2025-06-11,2025-08-08
APP001564,STU00542,CMP0138,2025-03-03,Offer Accepted,4,97.5,35.5,2025-05-01,2025-08-23
APP001565,STU00542,CMP0037,2024-11-17,Shortlisted,0,,,,
APP001566,STU00542,CMP0122,2025-03-25,Rejected,0,,,,
APP001567,STU00543,CMP0131,2024-08-28,Interview Scheduled,1,,,,
APP001568,STU00544,CMP0001,2024-08-12,Interview Scheduled,1,,,,
APP001569,STU00544,CMP0134,2025-04-23,Selected,1,64.5,16.3,2025-06-26,
APP001570,STU00544,CMP0041,2024-09-15,Interviewed,2,89.1,,,
APP001571,STU00544,CMP0013,2024-12-10,Selected,1,77.3,30.8,2025-02-27,
APP001572,STU00544,CMP0104,2025-05-09,Offer Accepted,0,79.2,21.9,2025-08-06,2025-10-20
APP001573,STU00545,CMP0086,2024-12-17,Interview Scheduled,1,,,,
APP001574,STU00545,CMP0002,2025-04-10,Rejected,0,,,,
APP001575,STU00545,CMP0077,2024-08-25,Interviewed,3,79.7,,,
APP001576,STU00547,CMP0140,2024-08-24,Selected,4,86.7,36.4,2024-10-27,
APP001577,STU00547,CMP0041,2025-04-19,Offer Declined,4,60.0,,,
APP001578,STU00547,CMP0118,2025-01-06,Interviewed,3,82.8,,,
APP001579,STU00547,CMP0058,2024-11-15,Interviewed,0,57.3,,,
APP001580,STU00548,CMP0087,2025-01-06,Interviewed,4,96.9,,,
APP001581,STU00548,CMP0019,2024-08-21,Selected,0,96.8,35.4,2024-10-09,
APP001582,STU00548,CMP0010,2024-09-06,Shortlisted,4,,,,
APP001583,STU00548,CMP0093,2025-04-23,Selected,4,43.0,28.3,2025-06-14,
APP001584,STU00548,CMP0138,2025-03-30,Applied,0,,,,
APP001585,STU00548,CMP0056,2024-12-13,Selected,1,74.8,39.7,2025-02-04,
APP001586,STU00549,CMP0006,2025-04-28,Interview Scheduled,1,,,,
APP001587,STU00549,CMP0026,2024-08-23,Interview Scheduled,1,,,,
APP001588,STU00549,CMP0137,2025-01-28,Interviewed,1,92.9,,,
APP001589,STU00549,CMP0021,2025-05-20,Rejected,0,,,,
APP001590,STU00550,CMP0010,2025-05-14,Interviewed,0,42.9,,,
APP001591,STU00550,CMP0083,2024-09-24,Rejected,0,,,,
APP001592,STU00550,CMP0115,2025-02-07,Shortlisted,3,,,,
APP001593,STU00550,CMP0057,2024-12-17,Interview Scheduled,0,,,,
APP001594,STU00550,CMP0002,2024-11-12,Applied,0,,,,
APP001595,STU00550,CMP0114,2025-05-27,Shortlisted,4,,,,
APP001596,STU00551,CMP0040,2024-10-01,Selected,3,61.7,12.6,2024-11-08,
APP001597,STU00551,CMP0020,2024-11-17,Selected,1,76.3,38.5,2025-02-15,
APP001598,STU00551,CMP0053,2024-10-18,Shortlisted,4,,,,
APP001599,STU00551,CMP0147,2025-01-05,Selected,0,65.5,15.2,2025-02-18,
APP001600,STU00551,CMP0046,2025-02-01,Selected,1,97.8,19.6,2025-04-10,
APP001601,STU00551,CMP0051,2024-12-13,Rejected,0,,,,
APP001602,STU00552,CMP0119,2025-03-17,Shortlisted,0,,,,
APP001603,STU00553,CMP0047,2024-10-11,Shortlisted,1,,,,
APP001604,STU00553,CMP0133,2024-09-22,Rejected,0,,,,
APP001605,STU00553,CMP0095,2025-01-26,Offer Declined,0,49.5,,,
APP001606,STU00554,CMP0085,2025-03-16,Applied,0,,,,
APP001607,STU00554,CMP0069,2025-02-14,Interview Scheduled,3,,,,
APP001608,STU00554,CMP0136,2024-08-31,Offer Declined,4,40.6,,,
APP001609,STU00554,CMP0113,2024-12-16,Interviewed,1,59.0,,,
APP001610,STU00554,CMP0139,2024-12-05,Rejected,0,,,,
APP001611,STU00554,CMP0125,2024-08-13,Rejected,0,,,,
APP001612,STU00555,CMP0061,2025-01-18,Shortlisted,0,,,,
APP001613,STU00555,CMP0047,2024-11-04,Selected,2,80.8,35.2,2024-12-30,
APP001614,STU00555,CMP0019,2024-09-20,Selected,2,44.7,11.1,2024-11-10,
APP001615,STU00556,CMP0089,2024-12-23,Offer Accepted,2,88.8,31.4,2025-03-09,2025-05-20
APP001616,STU00556,CMP0124,2024-12-02,Interview Scheduled,2,,,,
APP001617,STU00556,CMP0129,2025-03-22,Interview Scheduled,4,,,,
APP001618,STU00556,CMP0135,2025-01-11,Selected,3,63.2,31.4,2025-03-06,
APP001619,STU00556,CMP0070,2024-11-24,Rejected,0,,,,
APP001620,STU00557,CMP0069,2025-05-11,Interviewed,3,54.1,,,
APP001621,STU00557,CMP0128,2024-09-12,Shortlisted,4,,,,
APP001622,STU00558,CMP0089,2024-12-29,Shortlisted,2,,,,
APP001623,STU00558,CMP0115,2024-08-27,Shortlisted,3,,,,
APP001624,STU00558,CMP0095,2025-04-12,Interview Scheduled,0,,,,
APP001625,STU00559,CMP0065,2025-02-27,Offer Accepted,4,49.1,18.2,2025-05-04,2025-08-20
APP001626,STU00559,CMP0056,2024-10-26,Shortlisted,3,,,,
APP001627,STU00560,CMP0060,2024-08-24,Selected,2,66.5,20.3,2024-09-26,
APP001628,STU00560,CMP0010,2025-03-13,Rejected,0,,,,
APP001629,STU00560,CMP0114,2024-10-02,Interview Scheduled,2,,,,
APP001630,STU00561,CMP0127,2024-09-20,Selected,2,76.0,31.1,2024-12-13,
APP001631,STU00561,CMP0079,2025-05-09,Shortlisted,2,,,,
APP001632,STU00561,CMP0084,2024-09-07,Interviewed,4,83.5,,,
APP001633,STU00561,CMP0008,2024-09-14,Interview Scheduled,3,,,,
APP001634,STU00561,CMP0025,2025-03-17,Interview Scheduled,4,,,,
APP001635,STU00562,CMP0141,2024-12-09,Interview Scheduled,1,,,,
APP001636,STU00562,CMP0147,2025-02-10,Selected,1,91.7,30.5,2025-04-26,
APP001637,STU00563,CMP0132,2025-01-06,Offer Declined,1,42.7,,,
APP001638,STU00563,CMP0146,2024-12-31,Rejected,0,,,,
APP001639,STU00563,CMP0125,2025-05-15,Offer Declined,0,54.0,,,
APP001640,STU00563,CMP0067,2025-01-18,Rejected,0,,,,
APP001641,STU00563,CMP0142,2024-08-07,Shortlisted,2,,,,
APP001642,STU00563,CMP0091,2024-10-02,Interviewed,4,66.0,,,
APP001643,STU00564,CMP0002,2025-02-14,Rejected,0,,,,
APP001644,STU00564,CMP0134,2024-10-31,Shortlisted,1,,,,
APP001645,STU00564,CMP0092,2024-11-01,Selected,2,45.2,16.2,2024-12-16,
APP001646,STU00565,CMP0011,2025-03-10,Shortlisted,2,,,,
APP001647,STU00565,CMP0022,2025-01-12,Shortlisted,2,,,,
APP001648,STU00565,CMP0119,2025-01-22,Shortlisted,0,,,,
APP001649,STU00565,CMP0071,2024-09-27,Selected,3,56.2,20.8,2024-12-17,
APP001650,STU00565,CMP0027,2025-04-01,Interviewed,4,87.0,,,
APP001651,STU00566,CMP0116,2025-05-14,Shortlisted,2,,,,
APP001652,STU00566,CMP0148,2024-10-11,Offer Accepted,2,48.6,20.0,2024-11-28,2025-04-06
APP001653,STU00567,CMP0072,2025-03-23,Interviewed,1,91.9,,,
APP001654,STU00567,CMP0098,2025-03-14,Rejected,0,,,,
APP001655,STU00567,CMP0085,2024-09-04,Offer Accepted,2,88.1,31.2,2024-11-14,2025-01-28
APP001656,STU00568,CMP0060,2024-08-03,Applied,0,,,,
APP001657,STU00569,CMP0138,2024-11-06,Applied,0,,,,
APP001658,STU00569,CMP0147,2025-05-24,Selected,3,52.5,16.9,2025-08-10,
APP001659,STU00569,CMP0143,2024-11-27,Rejected,0,,,,
APP001660,STU00569,CMP0021,2025-01-18,Shortlisted,4,,,,
APP001661,STU00569,CMP0046,2025-05-08,Interviewed,4,95.5,,,
APP001662,STU00571,CMP0035,2025-02-28,Rejected,0,,,,
APP001663,STU00571,CMP0018,2025-01-07,Rejected,0,,,,
APP001664,STU00571,CMP0037,2025-03-06,Shortlisted,0,,,,
APP001665,STU00571,CMP0068,2025-02-12,Selected,4,79.3,12.9,2025-04-19,
APP001666,STU00572,CMP0054,2024-09-15,Interviewed,1,75.0,,,
APP001667,STU00572,CMP0008,2024-12-30,Rejected,0,,,,
APP001668,STU00573,CMP0067,2024-12-14,Selected,1,84.4,20.9,2025-03-12,
APP001669,STU00573,CMP0034,2025-03-06,Shortlisted,0,,,,
APP001670,STU00573,CMP0038,2025-03-14,Shortlisted,0,,,,
APP001671,STU00573,CMP0131,2024-11-30,Rejected,0,,,,
APP001672,STU00574,CMP0012,2024-10-05,Rejected,0,,,,
APP001673,STU00574,CMP0142,2025-03-08,Shortlisted,1,,,,
APP001674,STU00574,CMP0050,2024-10-06,Rejected,0,,,,
APP001675,STU00575,CMP0072,2025-04-01,Interviewed,1,97.2,,,
APP001676,STU00575,CMP0019,2025-03-08,Offer Accepted,4,82.9,15.1,2025-04-11,2025-06-07
APP001677,STU00575,CMP0098,2024-10-24,Offer Declined,0,67.6,,,
