customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,Cluster
CUST001981,100,6,39289.94,3,2,4,9,Potential Loyalists,0
CUST001982,109,6,28319.82,3,2,3,8,Potential Loyalists,0
CUST001983,55,4,15543.789999999999,4,1,1,6,New Customers,1
CUST001984,294,6,30647.74,1,2,3,6,Cannot Lose Them,0
CUST001985,117,6,34287.41,3,2,4,9,Potential Loyalists,0
CUST001986,341,5,23095.32,1,1,2,4,Lost,2
CUST001987,157,10,38201.64,2,5,4,11,At Risk,0
CUST001988,40,7,31202.27,4,3,3,10,Loyal Customers,0
CUST001989,140,6,48019.41,3,2,5,10,Potential Loyalists,0
CUST001990,79,9,41904.35,4,4,4,12,Champions,0
CUST001991,10,8,19310.35,5,4,2,11,Loyal Customers,0
CUST001992,52,10,52593.02,4,5,5,14,Champions,3
CUST001993,166,6,17266.54,2,2,1,5,Others,1
CUST001994,97,5,35125.43000000001,3,1,4,8,Potential Loyalists,0
CUST001995,67,4,19388.52,4,1,2,7,New Customers,1
CUST001996,121,4,12528.95,3,1,1,5,Others,1
CUST001997,84,9,51246.2,3,4,5,12,Loyal Customers,3
CUST001998,59,9,50774.72,4,4,5,13,Champions,3
CUST001999,244,4,19245.3,2,1,2,5,Others,1
CUST002000,44,2,19324.58,4,1,2,7,New Customers,1
CUST002001,249,8,39620.32,2,4,4,10,At Risk,0
CUST002002,463,4,26279.85,1,1,3,5,Cannot Lose Them,2
CUST002003,199,7,23389.67,2,3,2,7,At Risk,0
CUST002004,2,10,32756.19,5,5,3,13,Loyal Customers,0
CUST002005,45,10,46634.740000000005,4,5,5,14,Champions,3
CUST002006,31,5,34626.7,5,1,4,10,New Customers,0
CUST002007,88,5,25754.88,3,1,3,7,Potential Loyalists,1
CUST002008,19,7,31018.5,5,3,3,11,Loyal Customers,0
CUST002009,169,5,24410.83,2,1,2,5,Others,1
CUST002010,311,11,66992.41,1,5,5,11,At Risk,3
CUST002011,240,8,23022.699999999997,2,4,2,8,At Risk,0
CUST002012,72,6,35449.74,4,2,4,10,New Customers,0
CUST002013,877,1,1722.01,1,1,1,3,Lost,2
CUST002014,224,7,31759.670000000002,2,3,3,8,At Risk,0
CUST002015,39,6,31520.989999999998,4,2,3,9,New Customers,0
CUST002016,128,5,19213.73,3,1,2,6,Others,1
CUST002017,67,6,20411.33,4,2,2,8,New Customers,1
CUST002018,235,7,24666.54,2,3,2,7,At Risk,0
CUST002019,64,10,52216.799999999996,4,5,5,14,Champions,3
CUST002020,33,7,38212.23,5,3,4,12,Loyal Customers,0
CUST002021,41,7,17256.52,4,3,1,8,Loyal Customers,1
CUST002022,353,4,27972.53,1,1,3,5,Cannot Lose Them,2
CUST002023,114,8,27927.33,3,4,3,10,Loyal Customers,0
CUST002024,85,8,28941.14,3,4,3,10,Loyal Customers,0
CUST002025,24,5,18236.06,5,1,2,8,New Customers,1
CUST002026,11,6,11901.01,5,2,1,8,New Customers,1
CUST002027,169,6,20804.4,2,2,2,6,Others,1
CUST002028,204,6,32473.87,2,2,3,7,Cannot Lose Them,0
CUST002029,70,11,55863.15,4,5,5,14,Champions,3
CUST002030,122,5,14449.32,3,1,1,5,Others,1
CUST002031,227,5,19680.44,2,1,2,5,Others,1
CUST002032,487,4,13628.22,1,1,1,3,Lost,2
CUST002033,99,3,11624.72,3,1,1,5,Others,1
CUST002034,377,4,16101.96,1,1,1,3,Lost,2
CUST002035,224,2,4998.59,2,1,1,4,Others,1
CUST002036,323,7,29442.81,1,3,3,7,At Risk,0
CUST002037,27,5,20171.31,5,1,2,8,New Customers,1
CUST002038,94,10,33301.24,3,5,4,12,Loyal Customers,0
CUST002039,21,5,25902.17,5,1,3,9,New Customers,1
CUST002040,81,3,16878.989999999998,4,1,1,6,New Customers,1
CUST002041,463,3,6285.68,1,1,1,3,Lost,2
CUST002042,103,9,36064.25,3,4,4,11,Loyal Customers,0
CUST002043,160,12,55186.45,2,5,5,12,At Risk,3
CUST002044,147,5,18015.67,3,1,2,6,Others,1
CUST002045,37,9,44562.22,4,4,5,13,Champions,3
CUST002046,112,12,49100.92,3,5,5,13,Loyal Customers,3
CUST002047,113,9,33466.770000000004,3,4,4,11,Loyal Customers,0
CUST002048,46,10,34944.270000000004,4,5,4,13,Champions,0
CUST002049,138,4,26295.79,3,1,3,7,Potential Loyalists,1
CUST002050,561,5,34327.99,1,1,4,6,Cannot Lose Them,2
CUST002051,22,11,49007.97,5,5,5,15,Champions,3
CUST002052,152,4,13409.77,2,1,1,4,Others,1
CUST002053,57,10,63222.259999999995,4,5,5,14,Champions,3
CUST002054,113,8,44998.62,3,4,5,12,Loyal Customers,0
CUST002055,376,6,39592.99,1,2,4,7,Cannot Lose Them,2
CUST002056,515,6,43642.69,1,2,5,8,Cannot Lose Them,2
CUST002057,105,8,40535.44,3,4,4,11,Loyal Customers,0
CUST002058,66,11,43523.75,4,5,5,14,Champions,3
CUST002059,406,4,21474.52,1,1,2,4,Lost,2
CUST002060,15,4,19680.18,5,1,2,8,New Customers,1
CUST002061,546,10,50517.06,1,5,5,11,At Risk,3
CUST002062,122,6,28245.04,3,2,3,8,Potential Loyalists,0
CUST002063,32,9,47148.47,5,4,5,14,Champions,3
CUST002064,36,10,40815.55,5,5,4,14,Champions,3
CUST002065,394,3,14888.57,1,1,1,3,Lost,2
CUST002066,107,8,33198.63,3,4,4,11,Loyal Customers,0
CUST002067,79,9,30467.760000000002,4,4,3,11,Loyal Customers,0
CUST002068,192,3,11023.54,2,1,1,4,Others,1
CUST002069,232,6,18340.91,2,2,2,6,Others,1
CUST002070,312,7,34905.31,1,3,4,8,At Risk,0
CUST002071,44,7,17323.58,4,3,1,8,Loyal Customers,1
CUST002072,59,5,25689.07,4,1,3,8,New Customers,1
CUST002073,333,7,44968.71,1,3,5,9,At Risk,0
CUST002074,682,1,969.01,1,1,1,3,Lost,2
CUST002075,279,7,25886.81,1,3,3,7,At Risk,0
CUST002076,76,7,35431.96,4,3,4,11,Loyal Customers,0
CUST002077,552,3,11547.64,1,1,1,3,Lost,2
CUST002078,69,6,43327.28,4,2,5,11,New Customers,0
CUST002079,750,3,10135.92,1,1,1,3,Lost,2
CUST002080,34,5,7272.27,5,1,1,7,New Customers,1
CUST002081,248,7,21155.51,2,3,2,7,At Risk,1
CUST002082,103,8,65289.77,3,4,5,12,Loyal Customers,3
CUST002083,33,5,11125.04,5,1,1,7,New Customers,1
CUST002084,132,3,11644.310000000001,3,1,1,5,Others,1
CUST002085,109,7,36360.8,3,3,4,10,Loyal Customers,0
CUST002086,218,5,32171.129999999997,2,1,3,6,Cannot Lose Them,1
CUST002087,302,5,19781.010000000002,1,1,2,4,Lost,2
CUST002088,29,8,22221.07,5,4,2,11,Loyal Customers,0
CUST002089,417,7,42142.659999999996,1,3,4,8,At Risk,2
CUST002090,244,7,29282.11,2,3,3,8,At Risk,0
CUST002091,195,6,27004.1,2,2,3,7,Cannot Lose Them,1
CUST002092,140,7,49131.75,3,3,5,11,Loyal Customers,0
CUST002093,11,10,45125.49,5,5,5,15,Champions,3
CUST002094,40,6,39489.08,4,2,4,10,New Customers,0
CUST002095,134,11,41115.67,3,5,4,12,Loyal Customers,3
CUST002096,311,4,12520.099999999999,1,1,1,3,Lost,2
CUST002097,160,7,31675.71,2,3,3,8,At Risk,0
CUST002098,16,11,46694.69,5,5,5,15,Champions,3
CUST002099,354,5,25843.25,1,1,3,5,Cannot Lose Them,2
CUST002100,104,8,67025.6,3,4,5,12,Loyal Customers,3
CUST002101,114,4,19130.32,3,1,2,6,Others,1
CUST002102,6,12,57701.240000000005,5,5,5,15,Champions,3
CUST002103,187,8,22411.469999999998,2,4,2,8,At Risk,0
CUST002104,95,5,30033.93,3,1,3,7,Potential Loyalists,1
CUST002105,62,7,40051.24,4,3,4,11,Loyal Customers,0
CUST002106,947,4,13392.19,1,1,1,3,Lost,2
CUST002107,97,6,16248.86,3,2,1,6,Others,1
CUST002108,181,8,31891.149999999998,2,4,3,9,At Risk,0
CUST002109,61,8,43148.229999999996,4,4,5,13,Champions,0
CUST002110,108,3,11073.86,3,1,1,5,Others,1
CUST002111,167,6,25886.1,2,2,3,7,Cannot Lose Them,1
CUST002112,149,9,58892.99,3,4,5,12,Loyal Customers,3
CUST002113,31,9,53830.44,5,4,5,14,Champions,3
CUST002114,168,4,23057.92,2,1,2,5,Others,1
CUST002115,421,5,19366.620000000003,1,1,2,4,Lost,2
CUST002116,144,9,34570.56,3,4,4,11,Loyal Customers,0
CUST002117,58,11,55313.64,4,5,5,14,Champions,3
CUST002118,342,7,61329.13,1,3,5,9,At Risk,3
CUST002119,278,5,27727.1,1,1,3,5,Cannot Lose Them,1
CUST002120,4,11,42502.229999999996,5,5,5,15,Champions,3
CUST002121,311,3,17746.64,1,1,2,4,Lost,2
CUST002122,6,5,34569.66,5,1,4,10,New Customers,0
CUST002123,437,6,23992.17,1,2,2,5,Lost,2
CUST002124,63,4,36885.41,4,1,4,9,New Customers,1
CUST002125,1,12,31224.96,5,5,3,13,Loyal Customers,3
CUST002126,122,9,46597.95,3,4,5,12,Loyal Customers,3
CUST002127,546,3,21675.68,1,1,2,4,Lost,2
CUST002128,39,5,26946.11,4,1,3,8,New Customers,1
CUST002129,213,3,18325.18,2,1,2,5,Others,1
CUST002130,225,7,42000.21,2,3,4,9,At Risk,0
CUST002131,86,11,47732.18,3,5,5,13,Loyal Customers,3
CUST002132,363,5,11394.52,1,1,1,3,Lost,2
CUST002133,421,4,16239.779999999999,1,1,1,3,Lost,2
CUST002134,21,14,76119.37,5,5,5,15,Champions,3
CUST002135,132,9,52423.5,3,4,5,12,Loyal Customers,3
CUST002136,29,10,65802.51,5,5,5,15,Champions,3
CUST002137,301,6,36990.99,1,2,4,7,Cannot Lose Them,0
CUST002138,4,11,55903.87,5,5,5,15,Champions,3
CUST002139,69,6,24217.39,4,2,2,8,New Customers,1
CUST002140,105,7,33100.61,3,3,4,10,Loyal Customers,0
CUST002141,215,11,56611.44,2,5,5,12,At Risk,3
CUST002142,263,7,53050.520000000004,1,3,5,9,At Risk,0
CUST002143,54,5,26702.53,4,1,3,8,New Customers,1
CUST002144,184,5,36064.55,2,1,4,7,Cannot Lose Them,0
CUST002145,58,6,33706.05,4,2,4,10,New Customers,0
CUST002146,328,8,32770.65,1,4,3,8,At Risk,0
CUST002147,57,8,18847.99,4,4,2,10,Loyal Customers,0
CUST002148,182,9,49718.01,2,4,5,11,At Risk,3
CUST002149,116,13,51086.86,3,5,5,13,Loyal Customers,3
CUST002150,252,3,18319.88,2,1,2,5,Others,1
CUST002151,49,12,64197.64,4,5,5,14,Champions,3
CUST002152,391,5,28498.5,1,1,3,5,Cannot Lose Them,2
CUST002153,43,14,69603.86,4,5,5,14,Champions,3
CUST002154,18,7,23322.33,5,3,2,10,Loyal Customers,0
CUST002155,48,11,53799.78,4,5,5,14,Champions,3
CUST002156,456,6,19735.81,1,2,2,5,Lost,2
CUST002157,157,5,32622.72,2,1,3,6,Cannot Lose Them,1
CUST002158,249,7,26541.02,2,3,3,8,At Risk,0
CUST002159,47,6,25294.879999999997,4,2,3,9,New Customers,1
CUST002160,99,1,1280.39,3,1,1,5,Others,1
CUST002161,15,8,38406.07,5,4,4,13,Champions,0
CUST002162,656,5,29487.38,1,1,3,5,Cannot Lose Them,2
CUST002163,190,9,35312.19,2,4,4,10,At Risk,0
CUST002164,12,11,46982.76,5,5,5,15,Champions,3
CUST002165,411,2,9463.74,1,1,1,3,Lost,2
CUST002166,21,5,25422.51,5,1,3,9,New Customers,1
CUST002167,248,8,34171.18,2,4,4,10,At Risk,0
CUST002168,12,3,11651.929999999998,5,1,1,7,New Customers,1
CUST002169,200,6,30355.760000000002,2,2,3,7,Cannot Lose Them,0
CUST002170,186,6,33308.27,2,2,4,8,Cannot Lose Them,0
CUST002171,194,6,19698.16,2,2,2,6,Others,1
CUST002172,113,8,36132.25,3,4,4,11,Loyal Customers,0
CUST002173,182,10,53944.61,2,5,5,12,At Risk,3
CUST002174,7,7,28799.9,5,3,3,11,Loyal Customers,0
CUST002175,356,4,16557.54,1,1,1,3,Lost,2
CUST002176,23,9,21966.94,5,4,2,11,Loyal Customers,0
CUST002177,3,16,81614.38,5,5,5,15,Champions,3
CUST002178,63,9,45925.28,4,4,5,13,Champions,3
CUST002179,112,4,7352.32,3,1,1,5,Others,1
CUST002180,90,6,29530.79,3,2,3,8,Potential Loyalists,0
CUST002181,36,6,22762.91,5,2,2,9,New Customers,1
CUST002182,318,1,5488.15,1,1,1,3,Lost,2
CUST002183,7,5,28811.92,5,1,3,9,New Customers,1
CUST002184,513,4,9494.720000000001,1,1,1,3,Lost,2
CUST002185,16,10,54599.94,5,5,5,15,Champions,3
CUST002186,2,9,47712.35,5,4,5,14,Champions,3
CUST002187,24,8,53879.22,5,4,5,14,Champions,3
CUST002188,424,6,18053.34,1,2,2,5,Lost,2
CUST002189,74,9,50404.72,4,4,5,13,Champions,3
CUST002190,233,3,18417.81,2,1,2,5,Others,1
CUST002191,246,8,39601.96000000001,2,4,4,10,At Risk,0
CUST002192,67,5,12514.76,4,1,1,6,New Customers,1
CUST002193,174,7,25094.5,2,3,2,7,At Risk,0
CUST002194,197,10,41124.03,2,5,4,11,At Risk,3
CUST002195,107,11,57065.119999999995,3,5,5,13,Loyal Customers,3
CUST002196,153,6,17042.78,2,2,1,5,Others,1
CUST002197,51,4,13843.81,4,1,1,6,New Customers,1
CUST002198,106,7,20617.01,3,3,2,8,Loyal Customers,1
CUST002199,165,8,42933.8,2,4,5,11,At Risk,0
CUST002200,176,6,33639.38,2,2,4,8,Cannot Lose Them,0
CUST002201,118,8,29744.059999999998,3,4,3,10,Loyal Customers,0
CUST002202,540,5,25521.77,1,1,3,5,Cannot Lose Them,2
CUST002203,4,8,42457.74,5,4,5,14,Champions,0
CUST002204,670,4,19697.839999999997,1,1,2,4,Lost,2
CUST002205,127,7,26831.63,3,3,3,9,Loyal Customers,0
CUST002206,149,1,5057.3,3,1,1,5,Others,1
CUST002207,39,7,28575.96,4,3,3,10,Loyal Customers,0
CUST002208,707,4,11422.42,1,1,1,3,Lost,2
CUST002209,215,6,21121.04,2,2,2,6,Others,1
CUST002210,269,5,16199.38,1,1,1,3,Lost,1
CUST002211,93,10,34532.62,3,5,4,12,Loyal Customers,0
CUST002212,60,9,32621.6,4,4,3,11,Loyal Customers,0
CUST002213,140,7,46231.149999999994,3,3,5,11,Loyal Customers,0
CUST002214,160,10,62259.75,2,5,5,12,At Risk,3
CUST002215,127,6,21473.35,3,2,2,7,Others,1
CUST002216,52,6,27294.61,4,2,3,9,New Customers,0
CUST002217,85,9,36381.61,3,4,4,11,Loyal Customers,0
CUST002218,444,7,40017.74,1,3,4,8,At Risk,2
CUST002219,432,5,37330.08,1,1,4,6,Cannot Lose Them,2
CUST002220,8,10,36956.28,5,5,4,14,Champions,0
CUST002221,86,5,34013.76,3,1,4,8,Potential Loyalists,0
CUST002222,86,10,36625.15,3,5,4,12,Loyal Customers,0
CUST002223,53,8,38020.090000000004,4,4,4,12,Champions,0
CUST002224,132,6,18282.02,3,2,2,7,Others,1
CUST002225,83,5,6125.4,4,1,1,6,New Customers,1
CUST002226,30,7,38212.69,5,3,4,12,Loyal Customers,0
CUST002227,33,7,31922.55,5,3,3,11,Loyal Customers,0
CUST002228,122,8,33225.7,3,4,4,11,Loyal Customers,0
CUST002229,24,10,62916.62,5,5,5,15,Champions,3
CUST002230,429,5,29680.27,1,1,3,5,Cannot Lose Them,2
CUST002231,217,7,33076.35,2,3,4,9,At Risk,0
CUST002232,154,3,13947.199999999999,2,1,1,4,Others,1
CUST002233,262,4,13857.11,1,1,1,3,Lost,1
CUST002234,68,10,31161.22,4,5,3,12,Loyal Customers,0
CUST002235,466,4,25712.29,1,1,3,5,Cannot Lose Them,2
CUST002236,67,7,24790.54,4,3,2,9,Loyal Customers,0
CUST002237,172,8,45189.59,2,4,5,11,At Risk,0
CUST002238,81,9,41757.74,4,4,4,12,Champions,0
CUST002239,600,4,16350.350000000002,1,1,1,3,Lost,2
CUST002240,74,8,34250.35,4,4,4,12,Champions,0
CUST002241,85,9,49646.32,3,4,5,12,Loyal Customers,3
CUST002242,395,4,16540.64,1,1,1,3,Lost,2
CUST002243,289,8,44668.990000000005,1,4,5,10,At Risk,0
CUST002244,113,8,36827.590000000004,3,4,4,11,Loyal Customers,0
CUST002245,9,4,11091.029999999999,5,1,1,7,New Customers,1
CUST002246,44,8,50964.19,4,4,5,13,Champions,3
CUST002247,78,6,31066.95,4,2,3,9,New Customers,0
CUST002248,157,6,27853.079999999998,2,2,3,7,Cannot Lose Them,0
CUST002249,79,10,60386.21,4,5,5,14,Champions,3
CUST002250,23,7,32975.1,5,3,4,12,Loyal Customers,0
CUST002251,226,8,25920.81,2,4,3,9,At Risk,0
CUST002252,60,3,10383.66,4,1,1,6,New Customers,1
CUST002253,332,4,15274.33,1,1,1,3,Lost,2
CUST002254,32,11,36507.5,5,5,4,14,Champions,3
CUST002255,150,2,23701.89,3,1,2,6,Others,1
CUST002256,396,3,3581.71,1,1,1,3,Lost,2
CUST002257,241,7,33603.0,2,3,4,9,At Risk,0
CUST002258,22,8,25549.07,5,4,3,12,Loyal Customers,0
CUST002259,220,6,32239.13,2,2,3,7,Cannot Lose Them,0
CUST002260,14,7,29685.25,5,3,3,11,Loyal Customers,0
CUST002261,13,8,55452.96,5,4,5,14,Champions,3
CUST002262,10,9,27631.14,5,4,3,12,Loyal Customers,0
CUST002263,121,10,45276.36,3,5,5,13,Loyal Customers,3
CUST002264,72,13,64555.7,4,5,5,14,Champions,3
CUST002265,225,6,43568.34,2,2,5,9,Cannot Lose Them,0
CUST002266,34,9,53746.229999999996,5,4,5,14,Champions,3
CUST002267,43,10,39125.58,4,5,4,13,Champions,3
CUST002268,88,6,16242.310000000001,3,2,1,6,Others,1
CUST002269,91,10,46185.31,3,5,5,13,Loyal Customers,3
CUST002270,129,7,27566.17,3,3,3,9,Loyal Customers,0
CUST002271,231,6,21009.04,2,2,2,6,Others,1
CUST002272,170,5,19901.399999999998,2,1,2,5,Others,1
CUST002273,339,7,30519.48,1,3,3,7,At Risk,0
CUST002274,43,9,33353.25,4,4,4,12,Champions,0
CUST002275,41,7,24192.83,4,3,2,9,Loyal Customers,0
CUST002276,32,8,25956.25,5,4,3,12,Loyal Customers,0
CUST002277,409,3,29627.79,1,1,3,5,Cannot Lose Them,2
CUST002278,138,5,15406.46,3,1,1,5,Others,1
CUST002279,157,8,34196.8,2,4,4,10,At Risk,0
CUST002280,188,7,49094.869999999995,2,3,5,10,At Risk,0
CUST002281,53,4,26521.050000000003,4,1,3,8,New Customers,1
CUST002282,296,5,37692.99,1,1,4,6,Cannot Lose Them,0
CUST002283,187,7,45797.93,2,3,5,10,At Risk,0
CUST002284,761,3,12780.470000000001,1,1,1,3,Lost,2
CUST002285,68,4,23563.8,4,1,2,7,New Customers,1
CUST002286,82,8,48377.37,4,4,5,13,Champions,0
CUST002287,99,10,59688.86,3,5,5,13,Loyal Customers,3
CUST002288,64,4,12158.65,4,1,1,6,New Customers,1
CUST002289,58,7,27848.35,4,3,3,10,Loyal Customers,0
CUST002290,82,5,30223.27,4,1,3,8,New Customers,1
CUST002291,67,7,28394.260000000002,4,3,3,10,Loyal Customers,0
CUST002292,2,14,91218.38,5,5,5,15,Champions,3
CUST002293,160,3,23455.74,2,1,2,5,Others,1
CUST002294,117,5,14515.45,3,1,1,5,Others,1
CUST002295,2,5,19756.04,5,1,2,8,New Customers,1
CUST002296,96,7,34511.96,3,3,4,10,Loyal Customers,0
CUST002297,185,10,36240.02,2,5,4,11,At Risk,0
CUST002298,213,8,28793.72,2,4,3,9,At Risk,0
CUST002299,253,6,16956.32,2,2,1,5,Others,1
CUST002300,24,7,31306.16,5,3,3,11,Loyal Customers,0
CUST002301,228,8,50486.22,2,4,5,11,At Risk,0
CUST002302,261,4,13313.24,2,1,1,4,Others,1
CUST002303,215,5,10101.550000000001,2,1,1,4,Others,1
CUST002304,209,8,34601.06,2,4,4,10,At Risk,0
CUST002305,151,6,23184.46,2,2,2,6,Others,1
CUST002306,178,10,45304.82,2,5,5,12,At Risk,3
CUST002307,59,9,41469.5,4,4,4,12,Champions,0
CUST002308,29,7,24505.97,5,3,2,10,Loyal Customers,0
CUST002309,39,6,24285.89,4,2,2,8,New Customers,1
CUST002310,102,11,58351.270000000004,3,5,5,13,Loyal Customers,3
CUST002311,172,11,47606.65,2,5,5,12,At Risk,3
CUST002312,89,5,52718.090000000004,3,1,5,9,Potential Loyalists,0
CUST002313,243,6,33738.05,2,2,4,8,Cannot Lose Them,0
CUST002314,71,6,32077.36,4,2,3,9,New Customers,0
CUST002315,448,2,14521.57,1,1,1,3,Lost,2
CUST002316,376,8,40112.95,1,4,4,9,At Risk,0
CUST002317,280,7,31507.76,1,3,3,7,At Risk,0
CUST002318,49,13,55657.84,4,5,5,14,Champions,3
CUST002319,216,3,19583.89,2,1,2,5,Others,1
CUST002320,248,6,18741.16,2,2,2,6,Others,1
CUST002321,139,11,45431.46,3,5,5,13,Loyal Customers,3
CUST002322,473,3,15028.04,1,1,1,3,Lost,2
CUST002323,371,7,29691.31,1,3,3,7,At Risk,2
CUST002324,143,15,60961.99,3,5,5,13,Loyal Customers,3
CUST002325,312,10,39316.71,1,5,4,10,At Risk,0
CUST002326,319,8,33192.55,1,4,4,9,At Risk,0
CUST002327,12,6,28887.29,5,2,3,10,New Customers,0
CUST002328,181,8,32900.97,2,4,4,10,At Risk,0
CUST002329,43,8,31422.379999999997,4,4,3,11,Loyal Customers,0
CUST002330,212,7,33750.63,2,3,4,9,At Risk,0
CUST002331,14,11,26261.56,5,5,3,13,Loyal Customers,0
CUST002332,132,8,33096.99,3,4,4,11,Loyal Customers,0
CUST002333,231,1,9208.16,2,1,1,4,Others,1
CUST002334,2,5,35232.44,5,1,4,10,New Customers,0
CUST002335,465,4,14635.08,1,1,1,3,Lost,2
CUST002336,54,10,48812.72,4,5,5,14,Champions,3
CUST002337,190,3,26351.370000000003,2,1,3,6,Cannot Lose Them,1
CUST002338,27,9,49725.46,5,4,5,14,Champions,3
CUST002339,45,8,30485.49,4,4,3,11,Loyal Customers,0
CUST002340,309,6,24673.57,1,2,2,5,Lost,2
CUST002341,31,6,36242.38,5,2,4,11,New Customers,0
CUST002342,107,9,24758.88,3,4,2,9,Loyal Customers,0
CUST002343,97,9,37725.560000000005,3,4,4,11,Loyal Customers,0
CUST002344,312,7,42040.17,1,3,4,8,At Risk,0
CUST002345,9,9,25524.280000000002,5,4,3,12,Loyal Customers,0
CUST002346,22,6,15139.95,5,2,1,8,New Customers,1
CUST002347,2,7,24438.78,5,3,2,10,Loyal Customers,0
CUST002348,393,6,20041.17,1,2,2,5,Lost,2
CUST002349,536,7,20995.18,1,3,2,6,At Risk,2
CUST002350,91,5,13875.2,3,1,1,5,Others,1
CUST002351,160,8,22575.2,2,4,2,8,At Risk,0
CUST002352,241,10,70217.24,2,5,5,12,At Risk,3
CUST002353,30,6,23848.84,5,2,2,9,New Customers,1
CUST002354,10,10,51458.41,5,5,5,15,Champions,3
CUST002355,336,11,62795.32,1,5,5,11,At Risk,3
CUST002356,33,6,19656.54,5,2,2,9,New Customers,1
CUST002357,21,6,24806.38,5,2,2,9,New Customers,1
CUST002358,128,5,7854.7699999999995,3,1,1,5,Others,1
CUST002359,188,6,12496.9,2,2,1,5,Others,1
CUST002360,487,3,9107.11,1,1,1,3,Lost,2
CUST002361,238,6,39174.85,2,2,4,8,Cannot Lose Them,0
CUST002362,102,7,29011.33,3,3,3,9,Loyal Customers,0
CUST002363,180,8,24432.079999999998,2,4,2,8,At Risk,0
CUST002364,102,6,19051.58,3,2,2,7,Others,1
CUST002365,87,6,13150.800000000001,3,2,1,6,Others,1
CUST002366,12,4,15260.72,5,1,1,7,New Customers,1
CUST002367,16,11,59966.89,5,5,5,15,Champions,3
CUST002368,114,5,7095.65,3,1,1,5,Others,1
CUST002369,53,14,63240.06,4,5,5,14,Champions,3
CUST002370,74,5,19187.719999999998,4,1,2,7,New Customers,1
CUST002371,174,6,19757.64,2,2,2,6,Others,1
CUST002372,28,8,17426.91,5,4,1,10,Loyal Customers,0
CUST002373,21,6,30397.829999999998,5,2,3,10,New Customers,0
CUST002374,80,9,50764.89,4,4,5,13,Champions,3
CUST002375,24,7,35245.68,5,3,4,12,Loyal Customers,0
CUST002376,220,12,58832.51,2,5,5,12,At Risk,3
CUST002377,67,7,38218.09,4,3,4,11,Loyal Customers,0
CUST002378,390,6,19748.82,1,2,2,5,Lost,2
CUST002379,20,10,49217.1,5,5,5,15,Champions,3
CUST002380,160,6,42957.08,2,2,5,9,Cannot Lose Them,0
CUST002381,381,5,18809.87,1,1,2,4,Lost,2
CUST002382,30,7,17721.36,5,3,2,10,Loyal Customers,1
CUST002383,4,9,30324.73,5,4,3,12,Loyal Customers,0
CUST002384,76,9,48384.1,4,4,5,13,Champions,3
CUST002385,334,9,42712.18,1,4,5,10,At Risk,0
CUST002386,144,3,6045.74,3,1,1,5,Others,1
CUST002387,168,3,18353.53,2,1,2,5,Others,1
CUST002388,101,8,23541.789999999997,3,4,2,9,Loyal Customers,0
CUST002389,258,8,51893.88,2,4,5,11,At Risk,3
CUST002390,263,2,23752.190000000002,1,1,2,4,Lost,1
CUST002391,17,8,32199.82,5,4,3,12,Loyal Customers,0
CUST002392,282,1,4235.24,1,1,1,3,Lost,1
CUST002393,3,9,36443.1,5,4,4,13,Champions,0
CUST002394,417,4,32332.93,1,1,3,5,Cannot Lose Them,2
CUST002395,382,7,28771.79,1,3,3,7,At Risk,2
CUST002396,80,5,19315.39,4,1,2,7,New Customers,1
CUST002397,433,4,16536.53,1,1,1,3,Lost,2
CUST002398,92,4,11457.79,3,1,1,5,Others,1
CUST002399,55,4,12608.22,4,1,1,6,New Customers,1
CUST002400,302,2,6249.85,1,1,1,3,Lost,2
CUST002401,13,10,67537.73,5,5,5,15,Champions,3
CUST002402,109,11,39840.95,3,5,4,12,Loyal Customers,3
CUST002403,262,7,19042.739999999998,1,3,2,6,At Risk,1
CUST002404,48,10,27735.31,4,5,3,12,Loyal Customers,0
CUST002405,26,9,40626.64,5,4,4,13,Champions,0
CUST002406,43,4,9779.67,4,1,1,6,New Customers,1
CUST002407,40,3,20623.68,4,1,2,7,New Customers,1
CUST002408,154,6,24089.59,2,2,2,6,Others,1
CUST002409,61,5,25185.79,4,1,2,7,New Customers,1
CUST002410,242,6,21777.05,2,2,2,6,Others,1
CUST002411,25,9,61663.69,5,4,5,14,Champions,3
CUST002412,169,7,40490.05,2,3,4,9,At Risk,0
CUST002413,29,10,37114.61,5,5,4,14,Champions,0
CUST002414,2,9,18039.41,5,4,2,11,Loyal Customers,0
CUST002415,40,7,19282.43,4,3,2,9,Loyal Customers,1
CUST002416,113,9,56788.69,3,4,5,12,Loyal Customers,3
CUST002417,53,6,15890.83,4,2,1,7,New Customers,1
CUST002418,159,11,51829.9,2,5,5,12,At Risk,3
CUST002419,282,6,22608.27,1,2,2,5,Lost,1
CUST002420,86,7,36401.77,3,3,4,10,Loyal Customers,0
CUST002421,14,8,32338.81,5,4,3,12,Loyal Customers,0
CUST002422,267,3,9804.55,1,1,1,3,Lost,1
CUST002423,22,7,23160.75,5,3,2,10,Loyal Customers,0
CUST002424,31,11,42063.229999999996,5,5,4,14,Champions,3
CUST002425,154,7,31914.309999999998,2,3,3,8,At Risk,0
CUST002426,159,5,24460.1,2,1,2,5,Others,1
CUST002427,64,12,58867.49,4,5,5,14,Champions,3
CUST002428,137,11,61021.14,3,5,5,13,Loyal Customers,3
CUST002429,125,6,42248.74,3,2,4,9,Potential Loyalists,0
